Agent,Market,Difference,Strategy Wins (%)
0.9759485302365022,1.4130853838302861,-0.43713685359378396,
0.41289396456013383,0.46176195911589873,-0.048867994555764904,
1.1488672454332256,1.3755284418299893,-0.22666119639676374,
0.9991784385250929,3.2369856222110966,-2.237807183686004,
0.5506050087918414,0.699523809523812,-0.1489188007319706,
0.7029767364431873,2.5032284100080484,-1.800251673564861,
0.6153661698694051,0.5161510583539076,0.09921511151549745,
1.0650749181692716,1.8206786595270943,-0.7556037413578227,
1.208027114467113,0.8803477467618446,0.3276793677052685,
0.881429245734686,1.1206543967280467,-0.23922515099336072,2.0
0.9054722352999908,1.3865098331294512,-0.48103759782946043,2.0
1.1400339091467382,1.2856864084300954,-0.14565249928335722,2.0
1.3109290267334865,1.5110242116648676,-0.200095184931381,2.0
0.5943165182973653,1.528755074424942,-0.9344385561275768,2.0
1.289166452060241,1.5140798558991506,-0.22491340383890956,2.0
1.1321693202038203,1.938787522071776,-0.8066182018679557,2.0
1.5613577663458946,2.9491634491635184,-1.3878056828176237,1.0
1.2364661634407288,1.8654738237243005,-0.6290076602835717,1.0
0.4509815672046508,1.6187363834422104,-1.1677548162375595,0.0
0.5522915275303408,1.5576245596375737,-1.005333032107233,0.0
0.72020791172108,0.7331289709615151,-0.012921059240435073,0.0
1.180754918718418,1.0712674785746232,0.10948744014379486,1.0
0.45639973131787154,0.9448725548310496,-0.48847282351317806,1.0
0.7767465873650683,0.7794723636616838,-0.002725776296615523,1.0
0.9000731707540837,1.7525594808940321,-0.8524863101399485,1.0
1.0347959443671368,1.5512129380053807,-0.5164169936382439,1.0
0.5346157407981278,1.698279018674486,-1.1636632778763583,1.0
0.9538410843576902,1.1513157489042543,-0.19747466454656404,1.0
0.6898958472533175,1.2687273739905724,-0.5788315267372549,1.0
0.49402028931082753,1.2648261758691781,-0.7708058865583506,1.0
1.129770015285738,1.6433092224232329,-0.5135392071374949,1.0
0.7174538886013992,0.9462597639343654,-0.22880587533296615,0.0
0.553082335503422,0.7877335888835629,-0.23465125338014092,0.0
0.8478930477121945,1.7280219780219825,-0.880128930309788,0.0
0.9784103799455975,0.8681015452538715,0.11030883469172603,1.0
1.1972224269926697,1.5306240846319528,-0.3334016576392831,1.0
1.1573289232777526,1.7766990291262832,-0.6193701058485306,1.0
1.302174021960193,0.6400852878464679,0.662088734113725,2.0
0.9615901106643693,1.3041108688881804,-0.3425207582238111,2.0
0.6755692578538329,0.8142192754124132,-0.1386500175585803,2.0
0.6116173431767409,2.460782122905013,-1.849164779728272,2.0
1.2578216586315316,0.7183157894736816,0.53950586915785,3.0
0.8676022422018483,0.8025243404619518,0.06507790173989658,4.0
1.2754995808993916,1.5378663540445419,-0.2623667731451502,4.0
0.808083063466859,1.5521118285048228,-0.7440287650379638,3.0
0.980511828646737,1.5090124204786157,-0.5285005918318787,3.0
0.7250530742703194,0.6446505397226713,0.08040253454764812,4.0
0.825408932447221,0.27786407766990445,0.5475448547773165,4.0
0.8554815666283155,3.163379233345754,-2.3078976667174387,4.0
0.9930528153059137,1.950991103480512,-0.9579382881745984,4.0
1.3673577911486783,1.9579223007063578,-0.5905645095576795,4.0
1.093635637767606,1.0228797065633748,0.07075593120423118,4.0
1.024377206490196,1.515256858136892,-0.490879651646696,3.0
0.5751042403594392,2.57048940832731,-1.995385167967871,3.0
0.24966821338172354,0.3614000000000083,-0.11173178661828478,3.0
1.117936594689158,2.2940160394817193,-1.1760794447925613,3.0
1.2107283845343055,1.5825887665894345,-0.37186038205512895,2.0
0.928472377828079,1.1789145756543047,-0.2504421978262257,1.0
0.7904629392411994,1.6711990111248454,-0.880736071883646,1.0
1.1244459521333416,1.2168283777550097,-0.0923824256216681,1.0
0.5050727782811443,1.626334519572961,-1.1212617412918169,1.0
1.1770713237904395,0.8103638368247218,0.36670748696571775,1.0
1.0758727009595346,1.4767972809942291,-0.40092458003469456,1.0
0.7931920632143911,1.2178748325597342,-0.4246827693453431,1.0
0.4302729242410439,0.39882574963305184,0.03144717460799207,2.0
0.604039017571422,0.7729610609917374,-0.16892204342031547,2.0
0.5631228425979372,0.6841089695924946,-0.12098612699455735,2.0
0.7936433303834283,0.5744977978300496,0.21914553255337865,3.0
0.7104768124992636,3.3055555555555314,-2.5950787430562676,3.0
1.4572334357532728,2.2622745098039094,-0.8050410740506366,3.0
1.5224299621338504,1.3566301473365956,0.1657998147972548,4.0
0.39911943314430304,1.987179487179551,-1.5880600540352479,3.0
0.6727146296336857,0.7067474048442918,-0.0340327752106061,3.0
1.1407953006299312,0.6438001553197219,0.4969951453102093,4.0
0.9055413676731221,1.4936839829513633,-0.5881426152782412,3.0
0.1255412764249441,0.44532637075716847,-0.31978509433222435,3.0
0.837198337101571,0.7974560100453258,0.03974232705624514,4.0
0.9877025351705322,1.3894359348817917,-0.40173339971125954,3.0
0.8194514530955112,1.5375803623611919,-0.7181289092656807,3.0
0.2848491599913374,1.4900149775337046,-1.2051658175423672,3.0
1.2777048954997963,1.427160598816622,-0.14945570331682578,2.0
0.7420753873453825,0.2869387755102062,0.4551366118351763,3.0
1.4073530770033267,1.4920951364601274,-0.08474205945680069,3.0
1.4713781981863145,1.3881165919282163,0.0832616062580982,3.0
1.324183199536038,2.154183043234127,-0.8299998436980891,3.0
1.2254070311833989,2.3586429725364115,-1.1332359413530126,3.0
0.9619249014995941,1.7766990291262832,-0.8147741276266891,2.0
1.0914439476776694,2.327921642291656,-1.2364776946139868,2.0
1.068343507760554,1.5457370660009637,-0.47739355824040963,2.0
