date,high,volume,open,low,close,adj_close
2018-03-28,91.2300033569336,52501100,89.81999969482422,88.87000274658203,89.38999938964844,84.364013671875
2018-03-29,92.29000091552734,45867500,90.18000030517578,88.4000015258789,91.2699966430664,86.13831329345703
2018-04-02,90.87999725341797,48515400,90.47000122070312,87.51000213623047,88.5199966430664,83.54292297363281
2018-04-03,90.05000305175781,37213800,89.58000183105469,87.88999938964844,89.70999908447266,84.66603088378906
2018-04-04,92.76000213623047,35560000,87.8499984741211,87.7300033569336,92.33000183105469,87.13871002197266
2018-04-05,93.06999969482422,29771900,92.44000244140625,91.4000015258789,92.37999725341797,87.18588256835938
2018-04-06,92.45999908447266,38026000,91.48999786376953,89.4800033569336,90.2300033569336,85.15679168701172
2018-04-09,93.16999816894531,31533900,91.04000091552734,90.62000274658203,90.7699966430664,85.66641235351562
2018-04-10,93.27999877929688,26812000,92.38999938964844,91.63999938964844,92.87999725341797,87.65778350830078
2018-04-11,93.29000091552734,24872100,92.01000213623047,91.4800033569336,91.86000061035156,86.69514465332031
2018-04-12,94.16000366210938,26758900,92.43000030517578,92.43000030517578,93.58000183105469,88.31842803955078
2018-04-13,94.18000030517578,23346100,94.05000305175781,92.44000244140625,93.08000183105469,87.84656524658203
2018-04-16,94.66000366210938,20288100,94.06999969482422,93.41999816894531,94.16999816894531,88.87525177001953
2018-04-17,96.54000091552734,26771000,95.0,94.87999725341797,96.06999969482422,90.6684341430664
2018-04-18,96.72000122070312,21043300,96.22000122070312,95.5199966430664,96.44000244140625,91.01763153076172
2018-04-19,97.06999969482422,23552500,96.44000244140625,95.33999633789062,96.11000061035156,90.70618438720703
2018-04-20,96.11000061035156,31154400,95.91000366210938,94.05000305175781,95.0,89.65858459472656
2018-04-23,96.29000091552734,22331800,95.73999786376953,94.62999725341797,95.3499984741211,89.98890686035156
2018-04-24,96.47000122070312,34524800,96.23999786376953,92.41000366210938,93.12000274658203,87.88430786132812
2018-04-25,93.30000305175781,33729300,93.30000305175781,90.27999877929688,92.30999755859375,87.11982727050781
2018-04-26,95.1500015258789,42529000,93.55000305175781,93.0999984741211,94.26000213623047,88.96019744873047
2018-04-27,97.9000015258789,48272800,97.5999984741211,93.91000366210938,95.81999969482422,90.43247985839844
2018-04-30,96.4000015258789,41523600,96.33000183105469,93.1500015258789,93.5199966430664,88.26181030273438
2018-05-01,95.29000091552734,31408900,93.20999908447266,92.79000091552734,95.0,89.65858459472656
2018-05-02,95.16999816894531,27471000,94.98999786376953,93.19000244140625,93.51000213623047,88.25237274169922
2018-05-03,94.93000030517578,31142500,92.95999908447266,92.44999694824219,94.06999969482422,88.78089141845703
2018-05-04,95.37000274658203,22531300,93.31999969482422,92.91999816894531,95.16000366210938,89.80960083007812
2018-05-07,96.70999908447266,24242000,95.16999816894531,95.0999984741211,96.22000122070312,90.80998229980469
2018-05-08,96.16000366210938,23484600,95.8499984741211,95.05999755859375,95.80999755859375,90.42305755615234
2018-05-09,96.97000122070312,27327400,96.01000213623047,95.05000305175781,96.94000244140625,91.4895248413086
2018-05-10,97.94999694824219,22388100,97.45999908447266,97.05000305175781,97.91000366210938,92.40496826171875
2018-05-11,97.87000274658203,16778300,97.80000305175781,97.04000091552734,97.69999694824219,92.206787109375
2018-05-14,98.69000244140625,19454100,97.91999816894531,97.30999755859375,98.02999877929688,92.51823425292969
2018-05-15,97.8499984741211,24594000,97.23999786376953,96.33999633789062,97.31999969482422,91.84815979003906
