date,high,volume,open,low,close,adj_close
2018-03-28,42.505001068115234,166674000,41.8125,41.29750061035156,41.619998931884766,39.67722702026367
2018-03-29,42.9375,153594000,41.95249938964844,41.724998474121094,41.94499969482422,39.987060546875
2018-04-02,42.23500061035156,150347200,41.65999984741211,41.11750030517578,41.66999816894531,39.72489547729492
2018-04-03,42.1875,121112000,41.90999984741211,41.220001220703125,42.09749984741211,40.13242721557617
2018-04-04,43.002498626708984,138422000,41.220001220703125,41.192501068115234,42.90250015258789,40.89985656738281
2018-04-05,43.557498931884766,107732800,43.14500045776367,43.02000045776367,43.20000076293945,41.183475494384766
2018-04-06,43.119998931884766,140021200,42.74250030517578,42.04999923706055,42.095001220703125,40.13005447387695
2018-04-09,43.272499084472656,116070800,42.470001220703125,42.462501525878906,42.51250076293945,40.52806854248047
2018-04-10,43.5,113634400,43.25,42.88249969482422,43.3125,41.29072189331055
2018-04-11,43.47999954223633,89726400,43.057498931884766,42.92499923706055,43.11000061035156,41.097679138183594
2018-04-12,43.75,91557200,43.352500915527344,43.2599983215332,43.53499984741211,41.502838134765625
2018-04-13,43.959999084472656,100497200,43.69499969482422,43.462501525878906,43.682498931884766,41.64345932006836
2018-04-16,44.04750061035156,86313600,43.75749969482422,43.70750045776367,43.95500183105469,41.90322494506836
2018-04-17,44.73500061035156,106421600,44.122501373291016,44.102500915527344,44.560001373291016,42.479984283447266
2018-04-18,44.70500183105469,83018000,44.45249938964844,44.220001220703125,44.459999084472656,42.3846549987793
2018-04-19,43.84749984741211,139235200,43.439998626708984,43.165000915527344,43.20000076293945,41.183475494384766
2018-04-20,42.80500030517578,261964400,42.650001525878906,41.35749816894531,41.43000030517578,39.49610137939453
2018-04-23,41.72999954223633,146062000,41.70750045776367,41.022499084472656,41.310001373291016,39.38169860839844
2018-04-24,41.58250045776367,134768000,41.41749954223633,40.30500030517578,40.73500061035156,38.83353805541992
2018-04-25,41.35499954223633,113528400,40.654998779296875,40.602500915527344,40.912498474121094,39.002742767333984
2018-04-26,41.432498931884766,111852000,41.029998779296875,40.842498779296875,41.05500030517578,39.13859558105469
2018-04-27,41.08250045776367,142623200,41.0,40.157501220703125,40.58000183105469,38.68577194213867
2018-04-30,41.814998626708984,169709600,40.532501220703125,40.459999084472656,41.314998626708984,39.38646697998047
2018-05-01,42.29999923706055,214277600,41.602500915527344,41.317501068115234,42.275001525878906,40.30165481567383
2018-05-02,44.4375,266157600,43.807498931884766,43.45000076293945,44.14250183105469,42.081974029541016
2018-05-03,44.375,136272800,43.970001220703125,43.61000061035156,44.22249984741211,42.15824890136719
2018-05-04,46.0625,224805200,44.5625,44.54249954223633,45.95750045776367,43.812259674072266
2018-05-07,46.91749954223633,169805600,46.29499816894531,46.1875,46.290000915527344,44.12922668457031
2018-05-08,46.55500030517578,113611200,46.247501373291016,45.91749954223633,46.51250076293945,44.341346740722656
2018-05-09,46.849998474121094,92844800,46.63750076293945,46.30500030517578,46.84000015258789,44.65354919433594
2018-05-10,47.592498779296875,111957200,46.935001373291016,46.912498474121094,47.5099983215332,45.29228591918945
2018-05-11,47.51499938964844,104848800,47.372501373291016,46.86249923706055,47.147499084472656,45.12002182006836
2018-05-14,47.38249969482422,83115200,47.252498626708984,46.96500015258789,47.037498474121094,45.0147590637207
2018-05-15,46.76750183105469,94780800,46.69499969482422,46.275001525878906,46.61000061035156,44.60564041137695
2018-05-16,47.1150016784668,76732400,46.51750183105469,46.5,47.04499816894531,45.021934509277344
2018-05-17,47.227500915527344,69176000,47.0,46.59000015258789,46.747501373291016,44.73723220825195
2018-05-18,46.95249938964844,73190800,46.79750061035156,46.532501220703125,46.57749938964844,44.57453536987305
2018-05-21,47.317501068115234,73603200,47.0,46.727500915527344,46.907501220703125,44.890350341796875
