Agent,Market,Difference,Strategy Wins (%)
0.7348739247964388,0.8974752870686327,-0.1626013622721939,
0.7621951840637147,1.050630564178708,-0.28843538011499326,
0.7348739247964388,0.8974752870686327,-0.1626013622721939,
0.8591811056254699,1.1941640431570857,-0.3349829375316158,
0.8523148153069204,1.0379956587217913,-0.1856808434148709,
0.7907284404910324,0.9322552060432749,-0.14152676555224253,
0.9247253460173112,1.177761528496663,-0.2530361824793518,
0.8973237385588358,1.091123254708863,-0.1937995161500271,
0.9343230622536564,1.0987419064742143,-0.16441884422055797,
0.7748574187853434,1.043557165754622,-0.2686997469692787,0.0
1.0034184019583325,1.3906651252665612,-0.3872467233082286,0.0
0.7407010618612244,0.9645495876803332,-0.22384852581910875,0.0
0.7543157423746267,1.1635518282325232,-0.4092360858578965,0.0
0.693285255237583,0.9673061798545494,-0.27402092461696637,0.0
0.9574030349941107,0.761016441568881,0.19638659342522968,1.0
0.6968057984237389,1.0402012315613767,-0.34339543313763776,1.0
0.7589487818218106,1.1461414970154704,-0.38719271519365983,1.0
0.7615097661127815,1.4022621984518209,-0.6407524323390393,1.0
0.8518046354907184,1.016181006849027,-0.16437637135830852,1.0
0.786590581815719,1.2000982913587148,-0.41350770954299587,1.0
0.6622338500562999,1.050087343810027,-0.38785349375372724,1.0
0.6741988086122745,1.0195463865591896,-0.34534757794691506,1.0
0.9072075427175879,1.0361536284856163,-0.12894608576802846,1.0
0.7821124324076068,0.8294977123147731,-0.047385279907166344,1.0
0.49747410504052547,1.144665589725225,-0.6471914846846994,0.0
0.7167197977301436,0.8083721914556729,-0.09165239372552925,0.0
0.9284622568475349,1.1645410220259684,-0.23607876517843351,0.0
0.9574030349941107,0.761016441568881,0.19638659342522968,1.0
0.708705726470449,1.165021316687825,-0.4563155902173759,1.0
0.6770489622922895,0.9754152702457102,-0.2983663079534207,1.0
0.9615205033389402,1.2887976336799556,-0.32727713034101535,1.0
0.8821307658514718,1.22096311407559,-0.33883234822411834,1.0
0.9323728802399076,1.1066613192828372,-0.17428843904292957,1.0
0.9189535190085808,1.0158923033723901,-0.09693878436380932,1.0
0.8516185438540474,1.1161604089309691,-0.2645418650769217,1.0
0.7241144504478896,0.9830629536878176,-0.258948503239928,1.0
0.6985242681554958,0.9465687273124646,-0.2480444591569687,1.0
