Agent,Market,Difference,Strategy Wins (%)
0.872316727531469,1.1266611140949623,-0.25434438656349323,
1.0662240451811433,1.4585299577977746,-0.3923059126166313,
0.9469917733377405,1.3180240203900755,-0.37103224705233495,
0.9013099694247494,0.9968394180599986,-0.09552944863524926,
1.3530491877107262,0.995749643493734,0.3572995442169923,
1.1747140027644316,1.3139750360437326,-0.13926103327930095,
1.060243328137113,1.1934992441454408,-0.13325591600832776,
0.7348035729721759,1.0687730986871555,-0.3339695257149796,
0.9364360927451205,1.0581812968173512,-0.12174520407223066,
0.6879352592473417,0.8862437270485618,-0.19830846780122013,1.0
0.8040759197769292,0.9265399168421776,-0.12246399706524846,1.0
0.8536965928838641,1.0628176228206483,-0.20912102993678416,1.0
0.8639929444496885,0.8900569793461762,-0.026064034896487676,1.0
0.7437154571488539,1.1686730039965811,-0.42495754684772724,1.0
0.7586743271886195,1.1328952010956075,-0.374220873906988,0.0
1.0193112601875822,1.047417122151387,-0.028105861963804823,0.0
0.7395891884374193,0.9201110359387579,-0.1805218475013386,0.0
0.8976562656116727,1.0925516300030917,-0.19489536439141908,0.0
1.0404847624580282,1.0891907122901252,-0.04870594983209697,0.0
1.0012311999702015,1.0730939301937377,-0.07186273022353618,0.0
1.3210669570808111,1.1632541243322376,0.1578128327485735,1.0
0.9524525512428758,0.9759405320256549,-0.02348798078277914,1.0
0.9612732052588654,0.9926773526975045,-0.03140414743863906,1.0
1.0446566069777352,1.2254086360962093,-0.1807520291184741,1.0
0.9042547912710709,1.030793693645068,-0.126538902373997,1.0
0.9729769130221759,1.0115019577741118,-0.038525044751935855,1.0
0.8417387333516612,1.0223051200692668,-0.1805663867176056,1.0
0.8441106730516583,1.2948813608960252,-0.4507706878443669,1.0
0.7734934089139941,0.8527804313148925,-0.07928702240089835,1.0
0.9662756241589702,1.1858531188069574,-0.21957749464798726,1.0
0.9235413511226033,1.0610601882229511,-0.13751883710034785,0.0
0.8688500212668359,1.1138736305232069,-0.245023609256371,0.0
1.0028977733256192,1.2854499806853321,-0.28255220735971287,0.0
0.9062037666530935,1.2419294763175766,-0.335725709664483,0.0
0.8567125340072693,1.0434449520836486,-0.1867324180763793,0.0
0.8596149639513013,0.9596864055430695,-0.10007144159176817,0.0
0.8937950320509143,1.2836476524478302,-0.3898526203969159,0.0
0.712390485472834,0.7981036494554723,-0.08571316398263829,0.0
1.1742831004798553,0.7953247528043953,0.37895834767546,1.0
0.7476876720352357,0.8947031523950932,-0.14701548035985756,1.0
0.867598304232008,1.6613329187310273,-0.7937346144990193,1.0
0.8428226067054416,0.9362046122719395,-0.0933820055664979,1.0
0.9817981126153736,1.3511739572862727,-0.369375844670899,1.0
0.9982087876522265,1.3319507089167315,-0.33374192126450497,1.0
0.9810818477961314,1.3339454695579092,-0.35286362176177777,1.0
0.8448762878366356,1.026379411348684,-0.18150312351204834,1.0
1.0316345644994682,1.1440007238012142,-0.11236615930174598,1.0
1.0126815654373695,1.2869120359810469,-0.27423047054367733,1.0
0.8400655431741832,1.6161761468530602,-0.776110603678877,0.0
0.9564927441643599,0.9900254117760372,-0.03353266761167728,0.0
1.0686092651989731,1.1656193440818305,-0.0970100788828574,0.0
0.796679821308102,0.8907643308293198,-0.09408450952121783,0.0
0.9871569481861431,1.3161263514417008,-0.3289694032555577,0.0
1.0056663474899072,1.053186563391762,-0.047520215901854845,0.0
0.908223071883874,1.3474564135645148,-0.4392333416806409,0.0
1.2940462778571056,1.048704870584414,0.2453414072726916,1.0
0.9778551079843515,0.9755937678797286,0.0022613401046228665,2.0
0.7835265181755344,0.895531503035354,-0.11200498485981958,2.0
1.1371290189818681,1.2286308845342917,-0.09150186555242357,2.0
1.0116056228047485,1.2516528171711023,-0.2400471943663538,2.0
1.068609265198973,1.1912724487788284,-0.1226631835798555,2.0
0.7342362160670471,0.8948994013020714,-0.1606631852350242,2.0
1.1618648346576481,1.443281438406459,-0.28141660374881083,2.0
0.8610784306788839,0.8596262000615543,0.0014522306173295751,3.0
0.8453557038855085,1.0889259050391975,-0.243570201153689,3.0
0.9370756913121406,1.038532517968582,-0.1014568266564414,2.0
1.4589968925238515,1.2503611041795233,0.20863578834432817,2.0
0.8290154476184928,1.2104462131363851,-0.38143076551789235,2.0
0.8785080743209857,1.3738173860113805,-0.4953093116903948,2.0
1.5398336073378214,1.2392929906315602,0.3005406167062612,3.0
0.843889929267524,1.2533079440057426,-0.4094180147382186,3.0
0.9235413511226033,1.0610601882229511,-0.13751883710034785,3.0
0.7860338979151708,0.8739763261629965,-0.08794242824782572,3.0
1.0822138583423961,1.138357433928579,-0.05614357558618277,2.0
1.2887800699249996,1.6577314599793915,-0.3689513900543919,2.0
0.9416672776685739,1.121919795987171,-0.180252518318597,2.0
0.9806880141715892,0.9914231198299573,-0.010735105658368105,1.0
1.2339987521101765,0.8804095978674821,0.35358915424269444,2.0
0.7379159729507634,0.8633364995164564,-0.12542052656569302,2.0
0.9523157282698602,1.0769297881263828,-0.12461405985652263,1.0
1.0781832801561777,1.0468208555285707,0.031362424627606966,2.0
1.0580906995433648,1.2104801335882192,-0.1523894340448544,2.0
0.8597096460621653,1.0032920371500504,-0.14358239108788518,2.0
1.0450912098023903,1.1800534017017723,-0.13496219189938197,2.0
1.0084722869268559,1.222532973880272,-0.21406068695341607,2.0
0.9871569481861431,1.3161263514417008,-0.3289694032555577,2.0
0.886782982499941,0.9939779440085466,-0.10719496150860552,2.0
0.7329927516161778,0.8824507343873975,-0.1494579827712197,1.0
1.0822138583423957,1.1008785744379368,-0.0186647160955411,1.0
0.88133733151006,1.0080588877434586,-0.12672155623339865,1.0
0.9996797462956,1.0782504878738557,-0.07857074157825572,0.0
1.270370845137826,1.0600492895523315,0.21032155558549448,1.0
0.8183950230218656,1.0301920772932665,-0.21179705427140083,1.0
0.9131231310223938,0.9916569716388374,-0.07853384061644353,1.0
1.0647514582445436,0.9872446527517829,0.07750680549276079,2.0
0.8304899461671837,1.1063896688841541,-0.2758997227169704,2.0
0.8557321040788094,0.9220522995809335,-0.06632019550212409,2.0
1.1760177772180744,1.4354838843116375,-0.2594661070935631,2.0
0.8831569117910412,0.9111203742206883,-0.02796346242964709,2.0
0.9708693488127881,1.1032180368798314,-0.13234868806704336,2.0
